국가배경농도,제주,제주,고산리,35,32,36,34,38,31
교외대기,인천,강화군,석모리,45,46,42,48,46,35
교외대기,인천,옹진군,덕적도,35,37,35,39,42,32
교외대기,경기,이천,설성면,58,56,53,57,53,-
교외대기,경기,파주,파주,49,49,42,53,54,35
교외대기,경기,포천,관인면,42,38,36,42,44,31
교외대기,강원,양구,방산면,28,24,28,30,34,22
교외대기,강원,고성,간성읍,30,25,31,35,41,28
교외대기,강원,정선,북평면,33,28,34,33,36,26
교외대기,강원,횡성,치악산,34,33,35,38,40,27
교외대기,충북,괴산,청천면,47,49,46,43,44,31
교외대기,충북,음성,금왕,50,52,47,48,45,38
교외대기,충남,태안,파도리,43,45,46,50,47,36
교외대기,충남,공주,사곡면,39,45,45,49,48,41
교외대기,전북,임실,운암면,-,40*,37,41,43,37
교외대기,전북,부안,새만금,35,43,40,45,41,29
교외대기,전남,화순,송단리,20,27,25,28,33,30
교외대기,경북,영덕,지품면,-,25,27,28,33,28
교외대기,경북,영천,화북면,29,29,31,35,35,34
교외대기,경북,의성,안계,37,35,34,35,35,32
교외대기,경남,창원,대산면,39,35,38,38,38,40
교외대기,경남,거제,저구리,19**,22,27,37,29,24
교외대기,경남,거창,남상면,38,36,34,37,39,41
도로변대기,서울,서울,한강대로,43,46,46,51,51,44
도로변대기,서울,서울,청계천로,41,40,40,47,46,40
도로변대기,서울,서울,종로,49,49,48,49,48,37
도로변대기,서울,서울,홍릉로,42*,42,41,43,43,35
도로변대기,서울,서울,신촌로,47,47,45,48,46,38
도로변대기,서울,서울,영등포로,48,48,47,50,46,39
도로변대기,서울,서울,도산대로,42,41,40,46,47,38
도로변대기,서울,서울,천호대로,52,49,47,49,47,38
도로변대기,서울,서울,강남대로,47,46,43,48,46,37
도로변대기,서울,서울,강변북로,48**,46,46,52,49,40
도로변대기,서울,서울,화랑로,50**,46,45,51,52,45
도로변대기,서울,서울,공항대로,53**,56,46,53,50,39
도로변대기,서울,서울,동작대로,46,47,46,51,51,48
도로변대기,서울,서울,정릉로,48,47,46,50,54,47
도로변대기,서울,서울,시흥대로,39,48,48,49,46,40
도로변대기,서울,서울,시도평균,46,46,45,49,48,40
도로변대기,부산,부산,온천동,36,32,37,37,41,35
도로변대기,부산,부산,초량동,32,29,33,32,36,37
도로변대기,부산,부산,부산북항,31,27,29,30,34,31
도로변대기,부산,부산,부산신항,35,31,36,33,35,30
도로변대기,부산,부산,시도평균,33,30,33,33,36,33
도로변대기,대구,대구,평리동,47,43,44,43,42,40
도로변대기,대구,대구,이곡동,40,37,37,36,36,36
도로변대기,대구,대구,시도평균,44,40,40,39,39,38
도로변대기,인천,인천,석바위,42,46,40,45,39,34
도로변대기,인천,인천,부평역,45,58,52,57,60,52
도로변대기,인천,인천,송현,41,43,37,40,35,30
도로변대기,인천,인천,서해,-,-,-,56*,53,45
도로변대기,인천,인천,남동,-,-,-,51*,50,41
도로변대기,인천,인천,시도평균,43,49,43,49,48,40
도로변대기,광주,광주,치평동,29**,43,39,39,41,34
도로변대기,광주,광주,운암동,45,50,45,47,48,36
